timestampThrottle,Steer,QuickTurn,Incrementer,Mag1,Mag2
98101.614,-0.00,0.00,false,573,true,true
98121.402,-0.00,0.00,false,574,true,true
98141.002,-0.00,0.00,false,575,true,true
98161.943,-0.00,0.00,false,576,true,true
98181.959,-0.00,0.00,false,577,true,true
98202.05900000001,-0.00,0.00,false,578,true,true
98220.971,-0.00,0.00,false,579,true,true
98241.745,-0.00,0.00,false,580,true,true
98261.404,-0.00,0.00,false,581,true,true
98281.00600000001,-0.00,0.00,false,582,true,true
98301.132,-0.00,0.00,false,583,true,true
98321.16100000001,-0.00,0.00,false,584,true,true
98340.952,-0.00,0.00,false,585,true,true
98361.304,-0.00,0.00,false,586,true,true
98381.387,-0.00,0.00,false,587,true,true
98400.59599999999,-0.00,0.00,false,588,true,true
98420.889,-0.00,0.00,false,589,true,true
98441.016,-0.00,0.00,false,590,true,true
98461.828,-0.00,0.00,false,591,true,true
98481.492,-0.00,0.00,false,592,true,true
98501.368,-0.00,0.00,false,593,true,true
98521.17599999999,-0.00,0.00,false,594,true,true
98541.269,-0.00,0.00,false,595,true,true
98560.72600000001,-0.00,0.00,false,596,true,true
98581.311,-0.00,0.00,false,597,true,true
98600.486,-0.00,0.00,false,598,true,true
98621.60299999999,-0.00,0.00,false,599,true,true
98641.401,-0.00,0.00,false,600,true,true
98660.448,-0.00,0.00,false,601,true,true
98680.522,-0.00,0.00,false,602,true,true
98701.495,-0.00,0.00,false,603,true,true
98721.42,-0.00,0.00,false,604,true,true
98741.225,-0.00,0.00,false,605,true,true
98761.24799999999,-0.00,0.00,false,606,true,true
98780.65,-0.00,0.00,false,607,true,true
98801.35900000001,-0.00,0.00,false,608,true,true
98821.228,-0.00,0.00,false,609,true,true
98841.255,-0.00,0.00,false,610,true,true
98860.455,-0.00,0.00,false,611,true,true
98880.675,-0.00,0.00,false,612,true,true
98900.775,-0.00,0.00,false,613,true,true
98921.62999999999,-0.00,0.00,false,614,true,true
98941.25099999999,-0.00,0.00,false,615,true,true
98960.57500000001,-0.00,0.00,false,616,true,true
98980.627,-0.00,0.00,false,617,true,true
99001.451,-0.00,0.00,false,618,true,true
99020.821,-0.00,0.00,false,619,true,true
99041.34000000001,-0.00,0.00,false,620,true,true
99060.81899999999,-0.00,0.00,false,621,true,true
99081.745,-0.00,0.00,false,622,true,true
99100.855,-0.00,0.00,false,623,true,true
99121.579,-0.00,0.00,false,624,true,true
99141.19200000001,-0.00,0.00,false,625,true,true
99161.077,-0.00,0.00,false,626,true,true
99180.29400000001,-0.00,0.00,false,627,true,true
99201.023,-0.00,0.00,false,628,true,true
99220.86899999999,-0.00,0.00,false,629,true,true
99241.22099999999,-0.00,0.00,false,630,true,true
99260.462,-0.00,0.00,false,631,true,true
99281.404,-0.00,0.00,false,632,true,true
99301.396,-0.00,0.00,false,633,true,true
99320.902,-0.00,0.00,false,634,true,true
99341.567,-0.00,0.00,false,635,true,true
99360.90699999999,-0.00,0.00,false,636,true,true
99381.494,-0.00,0.00,false,637,true,true
99400.711,-0.00,0.00,false,638,true,true
99421.606,-0.00,0.00,false,639,true,true
99440.8,-0.00,0.00,false,640,true,true
99461.466,-0.00,0.00,false,641,true,true
99480.778,-0.00,0.00,false,642,true,true
99500.976,-0.00,0.00,false,643,true,true
99521.579,-0.00,0.00,false,644,true,true
99541.205,-0.00,0.00,false,645,true,true
99561.068,-0.00,0.00,false,646,true,true
99580.19,-0.00,0.00,false,647,true,true
99600.752,-0.00,0.00,false,648,true,true
99621.62,-0.00,0.00,false,649,true,true
99641.51699999999,-0.00,0.00,false,650,true,true
99661.206,-0.00,0.00,false,651,true,true
99680.74,-0.00,0.00,false,652,true,true
99701.483,-0.00,0.00,false,653,true,true
99720.532,-0.00,0.00,false,654,true,true
99740.72,-0.00,0.00,false,655,true,true
99761.068,-0.00,0.00,false,656,true,true
99781.13100000001,-0.00,0.00,false,657,true,true
99801.041,-0.00,0.00,false,658,true,true
99821.72799999999,-0.00,0.00,false,659,true,true
99841.289,-0.00,0.00,false,660,true,true
99860.659,-0.00,0.00,false,661,true,true
99881.015,-0.00,0.00,false,662,true,true
99900.449,-0.00,0.00,false,663,true,true
99921.546,-0.00,0.00,false,664,true,true
99941.092,-0.00,0.00,false,665,true,true
99960.647,-0.00,0.00,false,666,true,true
99981.115,-0.00,0.00,false,667,true,true
100001.013,-0.00,0.00,false,668,true,true
100021.353,-0.00,0.00,false,669,true,true
100041.40599999999,-0.00,0.00,false,670,true,true
100060.733,-0.00,0.00,false,671,true,true
100081.27100000001,-0.00,0.00,false,672,true,true
100100.972,-0.00,0.00,false,673,true,true
100121.295,-0.00,0.00,false,674,true,true
100141.425,-0.00,0.00,false,675,true,true
100161.432,-0.00,0.00,false,676,true,true
100181.053,-0.00,0.00,false,677,true,true
100200.13799999999,-0.00,0.00,false,678,true,true
100221.164,-0.00,0.00,false,679,true,true
100241.026,-0.00,0.00,false,680,true,true
100260.519,-0.00,0.00,false,681,true,true
100281.025,-0.00,0.00,false,682,true,true
100300.54199999999,-0.00,0.00,false,683,true,true
100321.208,-0.00,0.00,false,684,true,true
100340.888,-0.00,0.00,false,685,true,true
100361.08,-0.00,0.00,false,686,true,true
100380.693,-0.00,0.00,false,687,true,true
100401.064,-0.00,0.00,false,688,true,true
100421.055,-0.00,0.00,false,689,true,true
100441.161,-0.00,0.00,false,690,true,true
100460.269,-0.00,0.00,false,691,true,true
100481.12000000001,-0.00,0.00,false,692,true,true
100500.72,-0.00,0.00,false,693,true,true
100520.975,-0.00,0.00,false,694,true,true
100541.70499999999,-0.00,0.00,false,695,true,true
100561.12,-0.00,0.00,false,696,true,true
100581.026,-0.00,0.00,false,697,true,true
100600.71399999999,-0.00,0.00,false,698,true,true
100621.665,-0.00,0.00,false,699,true,true
100641.284,-0.00,0.00,false,700,true,true
100660.583,-0.00,0.00,false,701,true,true
100681.342,-0.00,0.00,false,702,true,true
100701.395,-0.00,0.00,false,703,true,true
100721.204,-0.00,0.00,false,704,true,true
100740.411,-0.00,0.00,false,705,true,true
100760.61,-0.00,0.00,false,706,true,true
100781.23999999999,-0.00,0.00,false,707,true,true
100800.344,-0.00,0.00,false,708,true,true
100820.784,-0.00,0.00,false,709,true,true
100841.776,-0.00,0.00,false,710,true,true
100861.71,-0.00,0.00,false,711,true,true
100881.481,-0.00,0.00,false,712,true,true
100901.299,-0.00,0.00,false,713,true,true
100920.561,-0.00,0.00,false,714,true,true
100941.417,-0.00,0.00,false,715,true,true
100961.061,-0.00,0.00,false,716,true,true
100980.677,-0.00,0.00,false,717,true,true
101001.742,-0.00,0.00,false,718,true,true
101020.939,-0.00,0.00,false,719,true,true
101041.16399999999,-0.00,0.00,false,720,true,true
101060.256,-0.00,0.00,false,721,true,true
101080.48999999999,-0.00,0.00,false,722,true,true
101101.088,-0.00,0.00,false,723,true,true
101120.572,-0.00,0.00,false,724,true,true
101141.005,-0.00,0.00,false,725,true,true
101161.94799999999,-0.00,0.00,false,726,true,true
101181.42400000001,-0.00,0.00,false,727,true,true
101201.232,-0.00,0.00,false,728,true,true
101220.473,-0.00,0.00,false,729,true,true
101241.15000000001,-0.00,0.00,false,730,true,true
101260.632,-0.00,0.00,false,731,true,true
101281.279,-0.00,0.00,false,732,true,true
101300.516,-0.00,0.00,false,733,true,true
101321.269,-0.00,0.00,false,734,true,true
101360.89300000001,-0.00,0.00,false,735,true,true
101381.569,-0.00,0.00,false,736,true,true
101400.963,-0.00,0.00,false,737,true,true
101421.561,-0.00,0.00,false,738,true,true
101441.51599999999,-0.00,0.00,false,739,true,true
101461.398,-0.00,0.00,false,740,true,true
101500.503,-0.00,0.00,false,741,true,true
101520.747,-0.00,0.00,false,742,true,true
101541.82400000001,-0.00,0.00,false,743,true,true
101561.503,-0.00,0.00,false,744,true,true
101581.202,-0.00,0.00,false,745,true,true
101600.729,-0.00,0.00,false,746,true,true
101621.144,-0.00,0.00,false,747,true,true
101640.493,-0.00,0.00,false,748,true,true
101661.2,-0.00,0.00,false,749,true,true
101680.996,-0.00,0.00,false,750,true,true
101701.565,-0.00,0.00,false,751,true,true
101740.69799999999,-0.00,0.00,false,752,true,true
101801.344,-0.00,0.00,false,753,true,true
101840.422,-0.00,0.00,false,754,true,true
101861.255,-0.00,0.00,false,755,true,true
101880.672,-0.00,0.00,false,756,true,true
101901.335,-0.00,0.00,false,757,true,true
101920.657,-0.00,0.00,false,758,true,true
101941.09899999999,-0.00,0.00,false,759,true,true
101960.23,-0.00,0.00,false,760,true,true
101980.555,-0.00,0.00,false,761,true,true
102000.68299999999,-0.00,0.00,false,762,true,true
102021.699,-0.00,0.00,false,763,true,true
102041.68400000001,-0.00,0.00,false,764,true,true
102061.985,-0.00,0.00,false,765,true,true
102081.888,-0.00,0.00,false,766,true,true
102101.573,-0.00,0.00,false,767,true,true
102121.55099999999,-0.00,0.00,false,768,true,true
102141.635,-0.00,0.00,false,769,true,true
102161.163,-0.00,0.00,false,770,true,true
102180.92300000001,-0.00,0.00,false,771,true,true
102201.752,-0.00,0.00,false,772,true,true
102221.67,-0.00,0.00,false,773,true,true
102240.97600000001,-0.00,0.00,false,774,true,true
102261.289,-0.00,0.00,false,775,true,true
102280.493,-0.00,0.00,false,776,true,true
102301.181,-0.00,0.00,false,777,true,true
102320.908,-0.00,0.00,false,778,true,true
102341.33,-0.00,0.00,false,779,true,true
102361.38200000001,-0.00,0.00,false,780,true,true
102381.13,-0.00,0.00,false,781,true,true
102401.186,-0.00,0.00,false,782,true,true
102420.945,-0.00,0.00,false,783,true,true
102441.091,-0.00,0.00,false,784,true,true
102460.56,-0.00,0.00,false,785,true,true
102481.227,-0.00,0.00,false,786,true,true
102500.641,-0.00,0.00,false,787,true,true
102521.193,-0.00,0.00,false,788,true,true
102540.644,-0.00,0.00,false,789,true,true
102560.99799999999,-0.00,0.00,false,790,true,true
102581.444,-0.00,0.00,false,791,true,true
102600.917,-0.00,0.00,false,792,true,true
102622.001,-0.00,0.00,false,793,true,true
102642.193,-0.00,0.00,false,794,true,true
102660.253,-0.00,0.00,false,795,true,true
102680.29,-0.00,0.00,false,796,true,true
102700.60800000001,-0.00,0.00,false,797,true,true
102721.479,-0.00,0.00,false,798,true,true
102741.128,-0.00,0.00,false,799,true,true
102760.678,-0.00,0.00,false,800,true,true
102781.028,-0.00,0.00,false,801,true,true
102800.134,-0.00,0.00,false,802,true,true
102820.934,-0.00,0.00,false,803,true,true
102841.397,-0.00,0.00,false,804,true,true
102861.46800000001,-0.00,0.00,false,805,true,true
102881.023,-0.00,0.00,false,806,true,true
102900.319,-0.00,0.00,false,807,true,true
102921.239,-0.00,0.00,false,808,true,true
102940.91,-0.00,0.00,false,809,true,true
102961.089,-0.00,0.00,false,810,true,true
102980.476,-0.00,0.00,false,811,true,true
103001.578,-0.00,0.00,false,812,true,true
103020.912,-0.00,0.00,false,813,true,true
103041.681,-0.00,0.00,false,814,true,true
103060.898,-0.00,0.00,false,815,true,true
103081.778,-0.00,0.00,false,816,true,true
103100.996,-0.00,0.00,false,817,true,true
103121.102,-0.00,0.00,false,818,true,true
103140.768,-0.00,0.00,false,819,true,true
103160.996,-0.00,0.00,false,820,true,true
103181.168,-0.00,0.00,false,821,true,true
103200.336,-0.00,0.00,false,822,true,true
103220.738,-0.00,0.00,false,823,true,true
103241.587,-0.00,0.00,false,824,true,true
103260.903,-0.00,0.00,false,825,true,true
103281.829,-0.00,0.00,false,826,true,true
103301.902,-0.00,0.00,false,827,true,true
103321.68000000001,-0.00,0.00,false,828,true,true
103340.822,-0.00,0.00,false,829,true,true
103361.18500000001,-0.00,0.00,false,830,true,true
103381.09199999999,-0.00,0.00,false,831,true,true
103400.53199999999,-0.00,0.00,false,832,true,true
103421.391,-0.00,0.00,false,833,true,true
103440.50300000001,-0.00,0.00,false,834,true,true
103460.64300000001,-0.00,0.00,false,835,true,true
103481.384,-0.00,0.00,false,836,true,true
103501.365,-0.00,0.00,false,837,true,true
103520.74399999999,-0.00,0.00,false,838,true,true
103541.64199999999,-0.00,0.00,false,839,true,true
103561.57299999999,-0.00,0.00,false,840,true,true
103581.31400000001,-0.00,0.00,false,841,true,true
103601.504,-0.00,0.00,false,842,true,true
103620.817,-0.00,0.00,false,843,true,true
103641.19200000001,-0.00,0.00,false,844,true,true
103661.264,-0.00,0.00,false,845,true,true
103681.06,-0.00,0.00,false,846,true,true
103700.333,-0.00,0.00,false,847,true,true
103720.995,-0.00,0.00,false,848,true,true
103741.54699999999,-0.00,0.00,false,849,true,true
103760.81000000001,-0.00,0.00,false,850,true,true
103781.324,-0.00,0.00,false,851,true,true
103800.75,-0.00,0.00,false,852,true,true
103821.012,-0.00,0.00,false,853,true,true
103841.045,-0.00,0.00,false,854,true,true
103860.365,-0.00,0.00,false,855,true,true
103880.765,-0.00,0.00,false,856,true,true
103901.257,-0.00,0.00,false,857,true,true
103921.21299999999,-0.00,0.00,false,858,true,true
103940.317,-0.00,0.00,false,859,true,true
103960.88,-0.00,0.00,false,860,true,true
103981.672,-0.00,0.00,false,861,true,true
104001.50600000001,-0.00,0.00,false,862,true,true
104020.92,-0.00,0.00,false,863,true,true
104041.977,-0.00,0.00,false,864,true,true
104061.707,-0.00,0.00,false,865,true,true
104081.452,-0.00,0.00,false,866,true,true
104100.57999999999,-0.00,0.00,false,867,true,true
104121.06300000001,-0.00,0.00,false,868,true,true
104140.739,-0.00,0.00,false,869,true,true
104161.111,-0.00,0.00,false,870,true,true
104180.292,-0.00,0.00,false,871,true,true
104201.397,-0.00,0.00,false,872,true,true
104221.06,-0.00,0.00,false,873,true,true
104240.34,-0.00,0.00,false,874,true,true
104261.443,-0.00,0.00,false,875,true,true
104281.488,-0.00,0.00,false,876,true,true
104300.69399999999,-0.00,0.00,false,877,true,true
104321.205,-0.00,0.00,false,878,true,true
104340.385,-0.00,0.00,false,879,true,true
104360.92,-0.00,0.00,false,880,true,true
104380.978,-0.00,0.00,false,881,true,true
104401.523,-0.00,0.00,false,882,true,true
104421.557,-0.00,0.00,false,883,true,true
104440.753,-0.00,0.00,false,884,true,true
104461.60500000001,-0.00,0.00,false,885,true,true
104480.75,-0.00,0.00,false,886,true,true
104501.507,-0.00,0.00,false,887,true,true
104520.994,-0.00,0.00,false,888,true,true
104541.129,-0.00,0.00,false,889,true,true
104561.23999999999,-0.00,0.00,false,890,true,true
104581.16900000001,-0.00,0.00,false,891,true,true
104600.718,-0.00,0.00,false,892,true,true
104641.765,-0.00,0.00,false,893,true,true
104661.728,-0.00,0.00,false,894,true,true
104680.88500000001,-0.00,0.00,false,895,true,true
104701.187,-0.00,0.00,false,896,true,true
104720.82299999999,-0.00,0.00,false,897,true,true
104741.833,-0.00,0.00,false,898,true,true
104761.877,-0.00,0.00,false,899,true,true
104781.454,-0.00,0.00,false,900,true,true
104800.71800000001,-0.00,0.00,false,901,true,true
104821.493,-0.00,0.00,false,902,true,true
104841.475,-0.00,0.00,false,903,true,true
104861.008,-0.00,0.00,false,904,true,true
104880.58499999999,-0.00,0.00,false,905,true,true
104901.268,-0.00,0.00,false,906,true,true
104920.283,-0.00,0.00,false,907,true,true
104941.02100000001,-0.00,0.00,false,908,true,true
104961.12,-0.00,0.00,false,909,true,true
104980.78700000001,-0.00,0.00,false,910,true,true
105001.365,-0.00,0.00,false,911,true,true
105021.28899999999,-0.00,0.00,false,912,true,true
105040.787,-0.00,0.00,false,913,true,true
105061.701,-0.00,0.00,false,914,true,true
105080.916,-0.00,0.00,false,915,true,true
105101.13900000001,-0.00,0.00,false,916,true,true
105121.18,-0.00,0.00,false,917,true,true
105140.99799999999,-0.00,0.00,false,918,true,true
105161.287,-0.00,0.00,false,919,true,true
105180.735,-0.00,0.00,false,920,true,true
105201.14499999999,-0.00,0.00,false,921,true,true
105221.023,-0.00,0.00,false,922,true,true
105240.646,-0.00,0.00,false,923,true,true
105261.065,-0.00,0.00,false,924,true,true
105280.831,-0.00,0.00,false,925,true,true
105301.141,-0.00,0.00,false,926,true,true
105320.644,-0.00,0.00,false,927,true,true
105341.332,-0.00,0.00,false,928,true,true
105361.29800000001,-0.00,0.00,false,929,true,true
105381.375,-0.00,0.00,false,930,true,true
105401.023,-0.00,0.00,false,931,true,true
105420.754,-0.00,0.00,false,932,true,true
105441.83099999999,-0.00,0.00,false,933,true,true
105460.92199999999,-0.00,0.00,false,934,true,true
105481.498,-0.00,0.00,false,935,true,true
105500.563,-0.00,0.00,false,936,true,true
105521.364,-0.00,0.00,false,937,true,true
105541.19099999999,-0.00,0.00,false,938,true,true
105560.702,-0.00,0.00,false,939,true,true
105581.727,-0.00,0.00,false,940,true,true
105601.212,-0.00,0.00,false,941,true,true
105620.533,-0.00,0.00,false,942,true,true
105640.992,-0.00,0.00,false,943,true,true
105661.955,-0.00,0.00,false,944,true,true
105681.182,-0.00,0.00,false,945,true,true
105700.615,-0.00,0.00,false,946,true,true
105720.86,-0.00,0.00,false,947,true,true
105741.51999999999,-0.00,0.00,false,948,true,true
105761.544,-0.00,0.00,false,949,true,true
105781.516,-0.00,0.00,false,950,true,true
105800.833,-0.00,0.00,false,951,true,true
105821.83499999999,-0.00,0.00,false,952,true,true
105841.34899999999,-0.00,0.00,false,953,true,true
105860.679,-0.00,0.00,false,954,true,true
105880.81599999999,-0.00,0.00,false,955,true,true
105901.69,-0.00,0.00,false,956,true,true
105921.453,-0.00,0.00,false,957,true,true
105940.754,-0.00,0.00,false,958,true,true
105961.70700000001,-0.00,0.00,false,959,true,true
105981.364,-0.00,0.00,false,960,true,true
106001.248,-0.00,0.00,false,961,true,true
106020.715,-0.00,0.00,false,962,true,true
106040.79400000001,-0.00,0.00,false,963,true,true
106061.142,-0.00,0.00,false,964,true,true
106080.17,-0.00,0.00,false,965,true,true
106100.46699999999,-0.00,0.00,false,966,true,true
106120.817,-0.00,0.00,false,967,true,true
106140.981,-0.00,0.00,false,968,true,true
106161.997,-0.00,0.00,false,969,true,true
106181.832,-0.00,0.00,false,970,true,true
106201.581,-0.00,0.00,false,971,true,true
106221.099,-0.00,0.00,false,972,true,true
106240.153,-0.00,0.00,false,973,true,true
106261.221,-0.00,0.00,false,974,true,true
106280.38100000001,-0.00,0.00,false,975,true,true
106300.77500000001,-0.00,0.00,false,976,true,true
106321.54199999999,-0.00,0.00,false,977,true,true
106341.495,-0.00,0.00,false,978,true,true
106361.601,-0.00,0.00,false,979,true,true
106381.186,-0.00,0.00,false,980,true,true
106400.49100000001,-0.00,0.00,false,981,true,true
106421.487,-0.00,0.00,false,982,true,true
106440.961,-0.00,0.00,false,983,true,true
106460.992,-0.00,0.00,false,984,true,true
106482.157,-0.00,0.00,false,985,true,true
106500.82999999999,-0.00,0.00,false,986,true,true
106521.19,-0.00,0.00,false,987,true,true
106540.393,-0.00,0.00,false,988,true,true
106560.90299999999,-0.00,0.00,false,989,true,true
106581.279,-0.00,0.00,false,990,true,true
106600.506,-0.00,0.00,false,991,true,true
106621.43500000001,-0.00,0.00,false,992,true,true
106641.02200000001,-0.00,0.00,false,993,true,true
106660.956,-0.00,0.00,false,994,true,true
106681.135,-0.00,0.00,false,995,true,true
106700.48199999999,-0.00,0.00,false,996,true,true
106720.977,-0.00,0.00,false,997,true,true
106741.761,-0.00,0.00,false,998,true,true
106761.864,-0.00,0.00,false,999,true,true
106781.266,-0.00,0.00,false,1000,true,true
106801.06000000001,-0.00,0.00,false,1001,true,true
106820.915,-0.00,0.00,false,1002,true,true
106841.28,-0.00,0.00,false,1003,true,true
106860.942,-0.00,0.00,false,1004,true,true
106881.458,-0.00,0.00,false,1005,true,true
106901.063,-0.00,0.00,false,1006,true,true
106920.7,-0.00,0.00,false,1007,true,true
106940.99799999999,-0.00,0.00,false,1008,true,true
106961.562,-0.00,0.00,false,1009,true,true
106981.393,-0.00,0.00,false,1010,true,true
107001.086,-0.00,0.00,false,1011,true,true
107020.333,-0.00,0.00,false,1012,true,true
107041.346,-0.00,0.00,false,1013,true,true
107060.52200000001,-0.00,0.00,false,1014,true,true
107081.336,-0.00,0.00,false,1015,true,true
107100.875,-0.00,0.00,false,1016,true,true
107121.027,-0.00,0.00,false,1017,true,true
107140.595,-0.00,0.00,false,1018,true,true
107160.90800000001,-0.00,0.00,false,1019,true,true
107180.95,-0.00,0.00,false,1020,true,true
107201.75899999999,-0.00,0.00,false,1021,true,true
107221.00600000001,-0.00,0.00,false,1022,true,true
107241.364,-0.00,0.00,false,1023,true,true
107260.45999999999,-0.00,0.00,false,1024,true,true
107280.715,-0.00,0.00,false,1025,true,true
107301.232,-0.00,0.00,false,1026,true,true
107321.204,-0.00,0.00,false,1027,true,true
107342.529,-0.00,0.00,false,1028,true,true
107361.53199999999,-0.00,0.00,false,1029,true,true
107380.917,-0.00,0.00,false,1030,true,true
107401.682,-0.00,0.00,false,1031,true,true
107421.083,-0.00,0.00,false,1032,true,true
107440.74,-0.00,0.00,false,1033,true,true
107461.685,-0.00,0.00,false,1034,true,true
107481.112,-0.00,0.00,false,1035,true,true
107500.942,-0.00,0.00,false,1036,true,true
107521.85900000001,-0.00,0.00,false,1037,true,true
107541.88,-0.00,0.00,false,1038,true,true
107561.14,-0.00,0.00,false,1039,true,true
107581.00399999999,-0.00,0.00,false,1040,true,true
107602.152,-0.00,0.00,false,1041,true,true
107620.378,-0.00,0.00,false,1042,true,true
107640.618,-0.00,0.00,false,1043,true,true
107660.821,-0.00,0.00,false,1044,true,true
107681.325,-0.00,0.00,false,1045,true,true
107700.416,-0.00,0.00,false,1046,true,true
107721.489,-0.00,0.00,false,1047,true,true
107740.968,-0.00,0.00,false,1048,true,true
107761.84999999999,-0.00,0.00,false,1049,true,true
107781.122,-0.00,0.00,false,1050,true,true
107800.365,-0.00,0.00,false,1051,true,false
107820.565,-0.00,0.00,false,1052,true,false
107840.974,-0.00,0.00,false,1053,true,false
107861.362,-0.00,0.00,false,1054,true,false
107880.69,-0.00,0.00,false,1055,true,false
107900.786,-0.00,0.00,false,1056,true,false
107920.952,-0.00,0.00,false,1057,true,false
107941.37999999999,-0.00,0.00,false,1058,true,false
107961.26,-0.00,0.00,false,1059,true,true
107980.431,-0.00,0.00,false,1060,true,true
108000.70700000001,-0.00,0.00,false,1061,true,true
108021.283,-0.00,0.00,false,1062,true,true
108040.84,-0.00,0.00,false,1063,true,true
108061.109,-0.00,0.00,false,1064,true,true
108080.572,-0.00,0.00,false,1065,true,true
108101.53099999999,-0.00,0.00,false,1066,true,true
108121.00200000001,-0.00,0.00,false,1067,true,true
108141.3,-0.00,0.00,false,1068,true,true
108160.32800000001,-0.00,0.00,false,1069,true,true
108180.42599999999,-0.00,0.00,false,1070,true,true
108200.697,-0.00,0.00,false,1071,true,true
108221.80799999999,-0.00,0.00,false,1072,true,true
108241.726,-0.00,0.00,false,1073,true,true
108261.775,-0.00,0.00,false,1074,true,true
108281.391,-0.00,0.00,false,1075,true,true
108300.973,-0.00,0.00,false,1076,true,true
108321.474,-0.00,0.00,false,1077,true,true
108361.481,-0.00,0.00,false,1078,true,true
108380.844,-0.00,0.00,false,1079,true,true
108401.597,-0.00,0.00,false,1080,true,true
108421.59599999999,-0.00,0.00,false,1081,true,true
108441.185,-0.00,0.00,false,1082,true,true
108460.572,-0.00,0.00,false,1083,true,true
108481.169,-0.00,0.00,false,1084,true,true
108500.872,-0.00,0.00,false,1085,true,true
108520.968,-0.00,0.00,false,1086,true,true
108541.472,-0.00,0.00,false,1087,true,true
108561.558,-0.00,0.00,false,1088,true,true
108581.617,-0.00,0.00,false,1089,true,true
108600.729,-0.00,0.00,false,1090,true,true
108621.19099999999,-0.00,0.00,false,1091,true,true
108641.22,-0.00,0.00,false,1092,true,true
108661.321,-0.00,0.00,false,1093,true,true
108680.684,-0.00,0.00,false,1094,true,true
108701.096,-0.00,0.00,false,1095,true,true
108720.317,-0.00,0.00,false,1096,true,true
108740.931,-0.00,0.00,false,1097,true,true
108761.95300000001,-0.00,0.00,false,1098,true,true
108781.806,-0.00,0.00,false,1099,true,true
108801.44799999999,-0.00,0.00,false,1100,true,true
108821.115,-0.00,0.00,false,1101,true,true
108840.93400000001,-0.00,0.00,false,1102,true,true
108861.28499999999,-0.00,0.00,false,1103,true,true
108880.681,-0.00,0.00,false,1104,true,true
108901.257,-0.00,0.00,false,1105,true,true
108920.852,-0.00,0.00,false,1106,true,true
108941.949,-0.00,0.00,false,1107,true,true
108961.8,-0.00,0.00,false,1108,true,true
108981.499,-0.00,0.00,false,1109,true,true
109001.409,-0.00,0.00,false,1110,true,false
109020.985,-0.00,0.00,false,1111,true,false
109041.321,-0.00,0.00,false,1112,true,false
109061.07400000001,-0.00,0.00,false,1113,true,false
109081.17599999999,-0.00,0.00,false,1114,true,false
109100.576,-0.00,0.00,false,1115,true,false
109121.137,-0.00,0.00,false,1116,true,false
109140.691,-0.00,0.00,false,1117,true,false
109160.729,-0.00,0.00,false,1118,true,false
109181.75,-0.00,0.00,false,1119,true,false
109200.76699999999,-0.00,0.00,false,1120,true,false
109221.683,-0.00,0.00,false,1121,true,false
109241.223,-0.00,0.00,false,1122,true,false
109260.814,-0.00,0.00,false,1123,true,false
109281.27399999999,-0.00,0.00,false,1124,true,true
109300.449,-0.00,0.00,false,1125,true,true
109321.477,-0.00,0.00,false,1126,true,true
109340.578,-0.00,0.00,false,1127,true,true
109361.306,-0.00,0.00,false,1128,true,true
