timestampThrottle,Steer,QuickTurn,Incrementer,Mag1,Mag2
120561.466,-0.00,0.00,false,1671,true,true
120580.654,-0.00,0.00,false,1672,true,true
120601.371,-0.00,0.00,false,1673,true,true
120620.92300000001,-0.00,0.00,false,1674,true,true
120641.408,-0.00,0.00,false,1675,true,true
120661.156,-0.00,0.00,false,1676,true,true
120680.413,-0.00,0.00,false,1677,true,true
120700.701,-0.00,0.00,false,1678,true,true
120721.55600000001,-0.00,0.00,false,1679,true,true
120741.28,-0.00,0.00,false,1680,true,false
120760.738,-0.00,0.00,false,1681,true,false
120781.282,-0.00,0.00,false,1682,true,false
120800.352,-0.00,0.00,false,1683,true,false
120821.14300000001,-0.00,0.00,false,1684,true,false
120840.62299999999,-0.00,0.00,false,1685,true,true
120861.161,-0.00,0.00,false,1686,true,true
120880.67700000001,-0.00,0.00,false,1687,true,true
120900.72200000001,-0.00,0.00,false,1688,true,true
120920.852,-0.00,0.00,false,1689,true,true
120941.09400000001,-0.00,0.00,false,1690,true,true
120960.519,-0.00,0.00,false,1691,true,true
120980.857,-0.00,0.00,false,1692,true,true
121001.374,-0.00,0.00,false,1693,true,true
121021.062,-0.00,0.00,false,1694,true,true
121041.00099999999,-0.00,0.00,false,1695,true,true
121081.39,-0.00,0.00,false,1696,true,true
121101.102,-0.00,0.00,false,1697,true,true
121120.672,-0.00,0.00,false,1698,true,true
121141.22899999999,-0.00,0.00,false,1699,true,true
121160.966,-0.00,0.00,false,1700,true,true
121181.607,-0.00,0.00,false,1701,true,true
121201.24,-0.00,0.00,false,1702,true,true
121220.36099999999,-0.00,0.00,false,1703,true,true
121240.57999999999,-0.00,0.00,false,1704,true,true
121261.35100000001,-0.00,0.00,false,1705,true,true
121321.36300000001,-0.00,0.00,false,1706,true,true
121340.521,-0.00,0.00,false,1707,true,true
121361.273,-0.00,0.00,false,1708,true,true
121380.504,-0.00,0.00,false,1709,true,true
121401.056,-0.00,0.00,false,1710,true,true
121420.65,-0.00,0.00,false,1711,true,true
121441.40699999999,-0.00,0.00,false,1712,true,true
121461.24399999999,-0.00,0.00,false,1713,true,true
121481.162,-0.00,0.00,false,1714,true,true
121500.692,-0.00,0.00,false,1715,true,true
121521.101,-0.00,0.00,false,1716,true,true
121540.193,-0.00,0.00,false,1717,true,true
121561.065,-0.00,0.00,false,1718,true,true
121580.519,-0.00,0.00,false,1719,true,true
121601.49900000001,-0.00,0.00,false,1720,true,true
121620.527,-0.00,0.00,false,1721,true,true
121641.472,-0.00,0.00,false,1722,true,true
121660.624,-0.00,0.00,false,1723,true,true
121681.454,-0.00,0.00,false,1724,true,true
121701.52799999999,-0.00,0.00,false,1725,true,true
121721.394,-0.00,0.00,false,1726,true,true
121741.329,-0.00,0.00,false,1727,true,true
121760.443,-0.00,0.00,false,1728,true,true
121781.428,-0.00,0.00,false,1729,true,true
121800.89700000001,-0.00,0.00,false,1730,true,true
121822.082,-0.00,0.00,false,1731,true,true
121840.478,-0.00,0.00,false,1732,true,true
121861.489,-0.00,0.00,false,1733,true,true
121881.272,-0.00,0.00,false,1734,true,true
121900.998,-0.00,0.00,false,1735,true,true
121922.258,-0.00,0.00,false,1736,true,true
121941.068,-0.00,0.00,false,1737,true,true
121960.841,-0.00,0.00,false,1738,true,true
121981.477,-0.00,0.00,false,1739,true,true
122000.545,-0.00,0.00,false,1740,true,true
122020.819,-0.00,0.00,false,1741,true,true
122041.21100000001,-0.00,0.00,false,1742,true,true
122060.792,-0.00,0.00,false,1743,true,true
122081.131,-0.00,0.00,false,1744,true,true
122100.292,-0.00,0.00,false,1745,true,true
122120.605,-0.00,0.00,false,1746,true,true
122141.58899999999,-0.00,0.00,false,1747,true,true
122160.729,-0.00,0.00,false,1748,true,true
122181.788,-0.00,0.00,false,1749,true,true
122201.07400000001,-0.00,0.00,false,1750,true,true
122221.158,-0.00,0.00,false,1751,true,true
122240.804,-0.00,0.00,false,1752,true,true
122261.405,-0.00,0.00,false,1753,true,true
122280.84300000001,-0.00,0.00,false,1754,true,true
122301.205,-0.00,0.00,false,1755,true,true
122320.42300000001,-0.00,0.00,false,1756,true,true
122341.024,-0.00,0.00,false,1757,true,true
122360.132,-0.00,0.00,false,1758,true,true
122380.678,-0.00,0.00,false,1759,true,true
122401.335,-0.00,0.00,false,1760,true,true
122421.34199999999,-0.00,0.00,false,1761,true,true
122480.357,-0.00,0.00,false,1762,true,true
122501.393,-0.00,0.00,false,1763,true,true
122520.48000000001,-0.00,0.00,false,1764,true,true
122540.732,-0.00,0.00,false,1765,true,true
122560.897,-0.00,0.00,false,1766,true,true
122581.187,-0.00,0.00,false,1767,true,true
122600.903,-0.00,0.00,false,1768,true,true
122620.97300000001,-0.00,0.00,false,1769,true,true
122641.13399999999,-0.00,0.00,false,1770,true,true
122660.174,-0.00,0.00,false,1771,true,true
122680.95999999999,-0.00,0.00,false,1772,true,true
122701.466,-0.00,0.00,false,1773,true,true
122721.44900000001,-0.00,0.00,false,1774,true,true
122740.889,-0.00,0.00,false,1775,true,true
122761.398,-0.00,0.00,false,1776,true,true
122780.96800000001,-0.00,0.00,false,1777,true,true
122800.98599999999,-0.00,0.00,false,1778,true,true
122821.867,-0.00,0.00,false,1779,true,true
122841.146,-0.00,0.00,false,1780,true,true
122860.738,-0.00,0.00,false,1781,true,true
122880.993,-0.00,0.00,false,1782,true,true
122901.48000000001,-0.00,0.00,false,1783,true,true
122921.359,-0.00,0.00,false,1784,true,true
122940.883,-0.00,0.00,false,1785,true,true
122961.72799999999,-0.00,0.00,false,1786,true,true
122981.723,-0.00,0.00,false,1787,true,true
123001.242,-0.00,0.00,false,1788,true,true
123021.045,-0.00,0.00,false,1789,true,true
123040.80399999999,-0.00,0.00,false,1790,true,true
123061.524,-0.00,0.00,false,1791,true,true
123101.00300000001,-0.00,0.00,false,1792,true,true
123121.142,-0.00,0.00,false,1793,true,true
123140.32400000001,-0.00,0.00,false,1794,true,true
123161.101,-0.00,0.00,false,1795,true,true
123180.44399999999,-0.00,0.00,false,1796,true,true
123201.255,-0.00,0.00,false,1797,true,true
123220.574,-0.00,0.00,false,1798,true,true
123241.64899999999,-0.00,0.00,false,1799,true,true
123261.636,-0.00,0.00,false,1800,true,true
123281.417,-0.00,0.00,false,1801,true,true
123301.45,-0.00,0.00,false,1802,true,true
123320.795,-0.00,0.00,false,1803,true,true
123341.58200000001,-0.00,0.00,false,1804,true,true
123360.95899999999,-0.00,0.00,false,1805,true,true
123421.68599999999,-0.00,0.00,false,1806,true,true
123440.919,-0.00,0.00,false,1807,true,true
123461.76699999999,-0.00,0.00,false,1808,true,true
123481.712,-0.00,0.00,false,1809,true,true
123500.83200000001,-0.00,0.00,false,1810,true,true
123521.091,-0.00,0.00,false,1811,true,true
123540.142,-0.00,0.00,false,1812,true,true
123561.18,-0.00,0.00,false,1813,true,true
123580.45599999999,-0.00,0.00,false,1814,true,true
123601.01000000001,-0.00,0.00,false,1815,true,true
123620.289,-0.00,0.00,false,1816,true,true
123640.31,-0.00,0.00,false,1817,true,true
123660.878,-0.00,0.00,false,1818,true,true
123680.927,-0.00,0.00,false,1819,true,true
123701.978,-0.00,0.00,false,1820,true,true
123721.092,-0.00,0.00,false,1821,true,true
123741.039,-0.00,0.00,false,1822,true,true
123761.125,-0.00,0.00,false,1823,true,true
123781.02900000001,-0.00,0.00,false,1824,true,true
123800.992,-0.00,0.00,false,1825,true,true
123822.096,-0.00,0.00,false,1826,true,true
123841.11,-0.00,0.00,false,1827,true,true
123860.898,-0.00,0.00,false,1828,true,true
123881.562,-0.00,0.00,false,1829,true,true
123901.499,-0.00,0.00,false,1830,true,true
123921.231,-0.00,0.00,false,1831,true,true
123940.845,-0.00,0.00,false,1832,true,true
123961.732,-0.00,0.00,false,1833,true,true
123981.605,-0.00,0.00,false,1834,true,true
124001.433,-0.00,0.00,false,1835,true,true
124021.33899999999,-0.00,0.00,false,1836,true,true
124040.492,-0.00,0.00,false,1837,true,true
124060.68500000001,-0.00,0.00,false,1838,true,true
124121.146,-0.00,0.00,false,1839,true,true
124140.613,-0.00,0.00,false,1840,true,true
124161.39,-0.00,0.00,false,1841,true,true
124181.12299999999,-0.00,0.00,false,1842,true,true
124200.924,-0.00,0.00,false,1843,true,true
124221.27100000001,-0.00,0.00,false,1844,true,true
124240.421,-0.00,0.00,false,1845,true,true
124260.903,-0.00,0.00,false,1846,true,true
124281.48,-0.00,0.00,false,1847,true,true
124301.227,-0.00,0.00,false,1848,true,true
124320.454,-0.00,0.00,false,1849,true,true
124341.166,-0.00,0.00,false,1850,true,true
124363.366,-0.00,0.00,false,1851,true,true
124381.10399999999,-0.00,0.00,false,1852,true,true
124400.57400000001,-0.00,0.00,false,1853,true,true
124421.081,-0.00,0.00,false,1854,true,true
124440.124,-0.00,0.00,false,1855,true,true
124460.161,-0.00,0.00,false,1856,true,true
124480.82100000001,-0.00,0.00,false,1857,true,true
124500.91100000001,-0.00,0.00,false,1858,true,true
124521.913,-0.00,0.00,false,1859,true,true
124541.899,-0.00,0.00,false,1860,true,true
124561.057,-0.00,0.00,false,1861,true,true
124580.174,-0.00,0.00,false,1862,true,true
124600.72200000001,-0.00,0.00,false,1863,true,true
124620.767,-0.00,0.00,false,1864,true,true
124641.73,-0.00,0.00,false,1865,true,true
124660.887,-0.00,0.00,false,1866,true,true
124680.96699999999,-0.00,0.00,false,1867,true,true
124701.09,-0.00,0.00,false,1868,true,true
124760.886,-0.00,0.00,false,1869,true,true
124781.33,-0.00,0.00,false,1870,true,true
124800.713,-0.00,0.00,false,1871,true,true
124821.079,-0.00,0.00,false,1872,true,true
124840.492,-0.00,0.00,false,1873,true,true
124860.787,-0.00,0.00,false,1874,true,true
124881.871,-0.00,0.00,false,1875,true,true
124901.246,-0.00,0.00,false,1876,true,true
124920.277,-0.00,0.00,false,1877,true,true
124940.87000000001,-0.00,0.00,false,1878,true,true
124960.936,-0.00,0.00,false,1879,true,true
124981.508,-0.00,0.00,false,1880,true,true
125000.52100000001,-0.00,0.00,false,1881,true,true
125020.864,-0.00,0.00,false,1882,true,true
125041.079,-0.00,0.00,false,1883,true,true
125060.213,-0.00,0.00,false,1884,true,true
125080.493,-0.00,0.00,false,1885,true,true
125101.589,-0.00,0.00,false,1886,true,true
125121.617,-0.00,0.00,false,1887,true,true
125140.77100000001,-0.00,0.00,false,1888,true,true
125161.507,-0.00,0.00,false,1889,true,true
125180.976,-0.00,0.00,false,1890,true,true
125201.30500000001,-0.00,0.00,false,1891,true,true
125221.415,-0.00,0.00,false,1892,true,true
125240.971,-0.00,0.00,false,1893,true,true
125261.443,-0.00,0.00,false,1894,true,true
125280.61200000001,-0.00,0.00,false,1895,true,true
125301.29800000001,-0.00,0.00,false,1896,true,true
125321.317,-0.00,0.00,false,1897,true,true
125341.356,-0.00,0.00,false,1898,true,true
125401.045,-0.00,0.00,false,1899,true,true
125420.884,-0.00,0.00,false,1900,true,true
125441.21699999999,-0.00,0.00,false,1901,true,true
125461.07,-0.00,0.00,false,1902,true,true
125481.177,-0.00,0.00,false,1903,true,true
125500.74600000001,-0.00,0.00,false,1904,true,true
125521.448,-0.00,0.00,false,1905,true,true
125540.907,-0.00,0.00,false,1906,true,true
125561.672,-0.00,0.00,false,1907,true,true
125581.037,-0.00,0.00,false,1908,true,true
125600.67,-0.00,0.00,false,1909,true,true
125621.01199999999,-0.00,0.00,false,1910,true,true
125640.25,-0.00,0.00,false,1911,true,true
125660.33,-0.00,0.00,false,1912,true,true
125681.238,-0.00,0.00,false,1913,true,true
125701.172,-0.00,0.00,false,1914,true,true
125720.566,-0.00,0.00,false,1915,true,true
125740.726,-0.00,0.00,false,1916,true,true
125761.51699999999,-0.00,0.00,false,1917,true,true
125781.295,-0.00,0.00,false,1918,true,true
125800.438,-0.00,0.00,false,1919,true,true
125821.135,-0.00,0.00,false,1920,true,true
125841.23300000001,-0.00,0.00,false,1921,true,true
125861.328,-0.00,0.00,false,1922,true,true
125880.472,-0.00,0.00,false,1923,true,true
125901.52100000001,-0.00,0.00,false,1924,true,true
125921.45700000001,-0.00,0.00,false,1925,true,true
125941.005,-0.00,0.00,false,1926,true,true
125961.751,-0.00,0.00,false,1927,true,true
125980.803,-0.00,0.00,false,1928,true,true
126001.754,-0.00,0.00,false,1929,true,true
126021.292,-0.00,0.00,false,1930,true,true
126080.41,-0.00,0.00,false,1931,true,true
126101.32400000001,-0.00,0.00,false,1932,true,true
126120.662,-0.00,0.00,false,1933,true,true
126141.295,-0.00,0.00,false,1934,true,true
126161.366,-0.00,0.00,false,1935,true,true
126180.78,-0.00,0.00,false,1936,true,true
126201.795,-0.00,0.00,false,1937,true,true
126221.391,-0.00,0.00,false,1938,true,true
126241.21100000001,-0.00,0.00,false,1939,true,true
126260.953,-0.00,0.00,false,1940,true,true
126282.029,-0.00,0.00,false,1941,true,true
126301.35,-0.00,0.00,false,1942,true,true
126320.717,-0.00,0.00,false,1943,true,true
126340.917,-0.00,0.00,false,1944,true,true
126362.072,-0.00,0.00,false,1945,true,true
126380.88799999999,-0.00,0.00,false,1946,true,true
126401.546,-0.00,0.00,false,1947,true,true
126421.164,-0.00,0.00,false,1948,true,true
126441.046,-0.00,0.00,false,1949,true,true
126460.24699999999,-0.00,0.00,false,1950,false,true
126480.861,-0.00,0.00,false,1951,false,true
126501.455,-0.00,0.00,false,1952,false,true
126521.181,-0.00,0.00,false,1953,false,true
126540.534,-0.00,0.00,false,1954,false,true
126560.983,-0.00,0.00,false,1955,false,true
126581.523,-0.00,0.00,false,1956,false,true
126600.825,-0.00,0.00,false,1957,false,true
126621.77200000001,-0.00,0.00,false,1958,false,true
126641.72899999999,-0.00,0.00,false,1959,false,true
126660.925,-0.00,0.00,false,1960,false,true
126681.033,-0.00,0.00,false,1961,false,true
126701.141,-0.00,0.00,false,1962,false,true
126720.235,-0.00,0.00,false,1963,false,true
126740.807,-0.00,0.00,false,1964,false,true
126761.697,-0.00,0.00,false,1965,false,true
126781.592,-0.00,0.00,false,1966,false,true
126801.654,-0.00,0.00,false,1967,false,true
126821.71800000001,-0.00,0.00,false,1968,false,true
126841.44600000001,-0.00,0.00,false,1969,false,true
126901.336,-0.00,0.00,false,1970,false,true
126920.852,-0.00,0.00,false,1971,false,true
126941.929,-0.00,0.00,false,1972,false,true
126961.104,-0.00,0.00,false,1973,false,true
126981.19099999999,-0.00,0.00,false,1974,false,true
127000.273,-0.00,0.00,false,1975,false,true
127021.203,-0.00,0.00,false,1976,false,true
127040.485,-0.00,0.00,false,1977,false,true
127060.938,-0.00,0.00,false,1978,false,true
127081.231,-0.00,0.00,false,1979,false,true
127101.32400000001,-0.00,0.00,false,1980,false,true
127120.751,-0.00,0.00,false,1981,false,true
127141.39199999999,-0.00,0.00,false,1982,false,true
127160.89,-0.00,0.00,false,1983,false,true
127181.883,-0.00,0.00,false,1984,false,true
127201.693,-0.00,0.00,false,1985,false,true
127221.671,-0.00,0.00,false,1986,false,true
127241.36799999999,-0.00,0.00,false,1987,false,true
127260.71399999999,-0.00,0.00,false,1988,false,true
127281.038,-0.00,0.00,false,1989,false,true
127300.185,-0.00,0.00,false,1990,false,true
127320.572,-0.00,0.00,false,1991,false,true
127341.752,-0.00,0.00,false,1992,false,true
127361.187,-0.00,0.00,false,1993,false,true
127380.79500000001,-0.00,0.00,false,1994,false,true
127401.023,-0.00,0.00,false,1995,false,true
127440.926,-0.00,0.00,false,1996,false,true
127461.57800000001,-0.00,0.00,false,1997,false,true
127481.326,-0.00,0.00,false,1998,false,true
127501.29800000001,-0.00,0.00,false,1999,false,true
127520.943,-0.00,0.00,false,2000,false,true
127542.06700000001,-0.00,0.00,false,2001,true,true
127560.494,-0.00,0.00,false,2002,true,true
127580.93599999999,-0.00,0.00,false,2003,true,true
127641.036,-0.00,0.00,false,2004,true,true
127660.65000000001,-0.00,0.00,false,2005,true,true
127681.53700000001,-0.00,0.00,false,2006,false,true
127701.16799999999,-0.00,0.00,false,2007,false,true
127720.663,-0.00,0.00,false,2008,false,true
127741.266,-0.00,0.00,false,2009,false,true
127761.026,-0.00,0.00,false,2010,false,true
127780.26800000001,-0.00,0.00,false,2011,false,true
127801.33499999999,-0.00,0.00,false,2012,false,true
127821.197,-0.00,0.00,false,2013,false,true
127840.422,-0.00,0.00,false,2014,false,true
127860.561,-0.00,0.00,false,2015,false,true
127880.692,-0.00,0.00,false,2016,false,true
127901.625,-0.00,0.00,false,2017,false,true
127920.952,-0.00,0.00,false,2018,true,true
127941.292,-0.00,0.00,false,2019,true,true
127960.371,-0.00,0.00,false,2020,true,true
127981.201,-0.00,0.00,false,2021,true,true
128000.226,-0.00,0.00,false,2022,true,true
128020.37899999999,-0.00,0.00,false,2023,true,true
128040.852,-0.00,0.00,false,2024,true,true
128061.587,-0.00,0.00,false,2025,false,true
128081.26699999999,-0.00,0.00,false,2026,false,true
128100.45700000001,-0.00,0.00,false,2027,false,true
128121.117,-0.00,0.00,false,2028,false,true
128140.937,-0.00,0.00,false,2029,false,true
128161.473,-0.00,0.00,false,2030,false,true
128181.166,-0.00,0.00,false,2031,false,true
128201.16100000001,-0.00,0.00,false,2032,false,true
128221.21,-0.00,0.00,false,2033,false,true
128241.25900000002,-0.00,0.00,false,2034,false,true
128260.94399999999,-0.00,0.00,false,2035,false,true
128281.034,-0.00,0.00,false,2036,false,true
128300.197,-0.00,0.00,false,2037,false,true
128360.75600000001,-0.00,0.00,false,2038,false,true
128381.04699999999,-0.00,0.00,false,2039,true,true
128400.98499999999,-0.00,0.00,false,2040,true,true
128421.166,-0.00,0.00,false,2041,true,true
128440.779,-0.00,0.00,false,2042,true,true
128460.97499999999,-0.00,0.00,false,2043,true,true
128481.77200000001,-0.00,0.00,false,2044,false,true
128501.11999999998,-0.00,0.00,false,2045,false,true
128520.68499999998,-0.00,0.00,false,2046,false,true
128540.892,-0.00,0.00,false,2047,false,true
128561.15800000001,-0.00,0.00,false,2048,false,true
128581.13700000002,-0.00,0.00,false,2049,false,true
128600.98,-0.00,0.00,false,2050,false,true
128622.096,-0.00,0.00,false,2051,false,true
128640.422,-0.00,0.00,false,2052,false,true
128661.529,-0.00,0.00,false,2053,false,true
128680.551,-0.00,0.00,false,2054,false,true
128701.017,-0.00,0.00,false,2055,false,true
128720.32400000001,-0.00,0.00,false,2056,false,true
128741.035,-0.00,0.00,false,2057,false,true
128761.032,-0.00,0.00,false,2058,false,true
128780.78,-0.00,0.00,false,2059,true,true
128801.506,-0.00,0.00,false,2060,true,true
128820.867,-0.00,0.00,false,2061,true,true
128841.636,-0.00,0.00,false,2062,true,true
128861.379,-0.00,0.00,false,2063,true,true
128880.505,-0.00,0.00,false,2064,true,true
128900.54699999999,-0.00,0.00,false,2065,false,true
128921.15999999999,-0.00,0.00,false,2066,false,true
128940.30699999999,-0.00,0.00,false,2067,false,true
128961.06499999999,-0.00,0.00,false,2068,false,true
128981.31599999999,-0.00,0.00,false,2069,false,true
129041.37600000002,-0.00,0.00,false,2070,false,true
129060.969,-0.00,0.00,false,2071,false,true
129081.671,-0.00,0.00,false,2072,false,true
129101.53399999999,-0.00,0.00,false,2073,false,true
129120.91699999999,-0.00,0.00,false,2074,false,true
129140.97499999999,-0.00,0.00,false,2075,false,true
129162.06,-0.00,0.00,false,2076,false,true
129180.68400000001,-0.00,0.00,false,2077,false,true
129201.33899999999,-0.00,0.00,false,2078,false,true
129221.168,-0.00,0.00,false,2079,false,true
129240.91999999998,-0.00,0.00,false,2080,false,true
129261.05799999999,-0.00,0.00,false,2081,false,true
129280.18599999999,-0.00,0.00,false,2082,false,true
129300.23199999999,-0.00,0.00,false,2083,false,true
129321.144,-0.00,0.00,false,2084,false,true
129340.31899999999,-0.00,0.00,false,2085,false,true
129361.25200000001,-0.00,0.00,false,2086,false,true
129380.35500000001,-0.00,0.00,false,2087,false,true
129400.519,-0.00,0.00,false,2088,false,true
129421.41,-0.00,0.00,false,2089,false,true
129441.21699999999,-0.00,0.00,false,2090,false,true
129460.948,-0.00,0.00,false,2091,false,true
129481.28399999999,-0.00,0.00,false,2092,true,true
129501.09599999999,-0.00,0.00,false,2093,true,true
129520.229,-0.00,0.00,false,2094,true,true
129540.597,-0.00,0.00,false,2095,true,true
129560.969,-0.00,0.00,false,2096,true,true
129581.829,-0.00,0.00,false,2097,true,true
129601.43299999999,-0.00,0.00,false,2098,false,true
129621.553,-0.00,0.00,false,2099,false,true
129640.87900000002,-0.00,0.00,false,2100,false,true
129661.303,-0.00,0.00,false,2101,false,true
129721.025,-0.00,0.00,false,2102,false,true
129740.17699999998,-0.00,0.00,false,2103,false,true
129760.688,-0.00,0.00,false,2104,false,true
129781.115,-0.00,0.00,false,2105,true,true
129800.54699999999,-0.00,0.00,false,2106,true,true
129821.73,-0.00,0.00,false,2107,true,true
129841.006,-0.00,0.00,false,2108,true,true
129861.853,-0.00,0.00,false,2109,true,true
129881.66200000001,-0.00,0.00,false,2110,true,true
129901.24900000001,-0.00,0.00,false,2111,true,true
129921.322,-0.00,0.00,false,2112,true,true
129940.55099999999,-0.00,0.00,false,2113,true,true
129961.16900000001,-0.00,0.00,false,2114,true,true
129980.53100000002,-0.00,0.00,false,2115,true,true
130001.04200000002,-0.00,0.00,false,2116,true,true
130020.85199999998,-0.00,0.00,false,2117,true,true
130041.87400000001,-0.00,0.00,false,2118,true,true
130061.828,-0.00,0.00,false,2119,true,true
130081.917,-0.00,0.00,false,2120,true,true
130101.56000000001,-0.00,0.00,false,2121,true,true
130120.58600000001,-0.00,0.00,false,2122,true,true
130141.257,-0.00,0.00,false,2123,true,true
130160.73800000001,-0.00,0.00,false,2124,true,true
130180.94099999999,-0.00,0.00,false,2125,true,true
130201.44300000001,-0.00,0.00,false,2126,true,true
130220.48000000001,-0.00,0.00,false,2127,true,true
130241.411,-0.00,0.00,false,2128,true,true
130260.782,-0.00,0.00,false,2129,true,true
130281.204,-0.00,0.00,false,2130,true,true
130300.22399999999,-0.00,0.00,false,2131,true,true
130321.08600000001,-0.00,0.00,false,2132,true,true
130340.486,-0.00,0.00,false,2133,true,true
130401.40500000001,-0.00,0.00,false,2134,true,true
130440.90800000001,-0.00,0.00,false,2135,true,true
130461.174,-0.00,0.00,false,2136,true,true
130480.20500000002,-0.00,0.00,false,2137,true,true
130501.116,-0.00,0.00,false,2138,true,true
130520.89899999999,-0.00,0.00,false,2139,true,true
130541.306,-0.00,0.00,false,2140,true,true
130560.692,-0.00,0.00,false,2141,true,true
130580.87599999999,-0.00,0.00,false,2142,true,true
130601.79299999999,-0.00,0.00,false,2143,true,true
130621.464,-0.00,0.00,false,2144,true,true
130641.005,-0.00,0.00,false,2145,true,true
130661.858,-0.00,0.00,false,2146,true,true
130680.905,-0.00,0.00,false,2147,true,true
130701.258,-0.00,0.00,false,2148,true,true
130720.71399999999,-0.00,0.00,false,2149,true,true
130740.84099999999,-0.00,0.00,false,2150,true,true
130761.47399999999,-0.00,0.00,false,2151,true,true
130780.899,-0.00,0.00,false,2152,true,true
130801.56400000001,-0.00,0.00,false,2153,true,true
130821.037,-0.00,0.00,false,2154,true,true
130840.70199999999,-0.00,0.00,false,2155,true,true
130861.12299999999,-0.00,0.00,false,2156,true,true
130881.19900000001,-0.00,0.00,false,2157,true,true
130901.129,-0.00,0.00,false,2158,true,true
130920.691,-0.00,0.00,false,2159,true,true
130941.32999999999,-0.00,0.00,false,2160,true,true
130961.23700000001,-0.00,0.00,false,2161,true,true
130981.02900000001,-0.00,0.00,false,2162,true,true
131000.84599999999,-0.00,0.00,false,2163,true,true
131061.16700000002,-0.00,0.00,false,2164,true,true
131080.569,-0.00,0.00,false,2165,true,true
131100.65,-0.00,0.00,false,2166,true,true
131120.929,-0.00,0.00,false,2167,true,true
131141.862,-0.00,0.00,false,2168,true,true
131161.60400000002,-0.00,0.00,false,2169,true,true
131181.291,-0.00,0.00,false,2170,true,true
131201.233,-0.00,0.00,false,2171,true,true
131220.989,-0.00,0.00,false,2172,true,true
131241.00699999998,-0.00,0.00,false,2173,true,true
131260.22,-0.00,0.00,false,2174,true,true
131280.476,-0.00,0.00,false,2175,true,true
131300.858,-0.00,0.00,false,2176,true,true
131321.023,-0.00,0.00,false,2177,true,true
131340.94999999998,-0.00,0.00,false,2178,true,true
131361.517,-0.00,0.00,false,2179,true,true
131381.463,-0.00,0.00,false,2180,true,true
131400.523,-0.00,0.00,false,2181,true,true
131421.427,-0.00,0.00,false,2182,true,true
131441.16700000002,-0.00,0.00,false,2183,true,true
131461.009,-0.00,0.00,false,2184,true,true
131480.53,-0.00,0.00,false,2185,true,true
131501.591,-0.00,0.00,false,2186,true,true
131521.482,-0.00,0.00,false,2187,true,true
131560.84000000003,-0.00,0.00,false,2188,true,true
131581.305,-0.00,0.00,false,2189,true,true
131600.43099999998,-0.00,0.00,false,2190,true,true
131620.552,-0.00,0.00,false,2191,true,true
131641.105,-0.00,0.00,false,2192,true,true
131660.5,-0.00,0.00,false,2193,true,true
131721.09100000001,-0.00,0.00,false,2194,true,false
131741.11099999998,-0.00,0.00,false,2195,true,false
131760.84399999998,-0.00,0.00,false,2196,true,false
131781.237,-0.00,0.00,false,2197,true,false
131801.35100000002,-0.00,0.00,false,2198,true,false
131820.565,-0.00,0.00,false,2199,true,false
131840.934,-0.00,0.00,false,2200,true,false
131861.807,-0.00,0.00,false,2201,true,true
131901.255,-0.00,0.00,false,2202,true,true
131921.091,-0.00,0.00,false,2203,true,true
131940.859,-0.00,0.00,false,2204,true,true
